RespId,educ,race,gender,income_cat,voter_category
470852,Some college,Black,Female,Less than $40k,rarely/never
470854,Some college,White,Male,$125k or more,sporadic
470855,Some college,White,Male,$125k or more,always
480904,Some college,Hispanic,Male,$75-125k,rarely/never
470856,College,White,Female,$125k or more,always
470857,College,White,Male,$125k or more,sporadic
470858,High school or less,White,Male,$40-75k,sporadic
470859,High school or less,Black,Female,Less than $40k,sporadic
470862,College,Black,Female,$75-125k,always
470863,High school or less,White,Female,Less than $40k,sporadic
470864,Some college,Black,Female,$40-75k,sporadic
470865,College,White,Male,Less than $40k,always
470866,High school or less,White,Female,$40-75k,always
470868,High school or less,White,Male,$40-75k,always
470870,High school or less,White,Female,Less than $40k,sporadic
470871,High school or less,Other/Mixed,Male,$75-125k,sporadic
470872,Some college,White,Male,$125k or more,sporadic
470873,Some college,White,Male,Less than $40k,always
470875,Some college,Black,Female,Less than $40k,sporadic
470876,High school or less,Black,Male,Less than $40k,sporadic
470877,High school or less,White,Female,$75-125k,sporadic
470878,High school or less,Black,Male,Less than $40k,always
470880,Some college,White,Female,$75-125k,always
470881,High school or less,White,Male,Less than $40k,sporadic
470882,High school or less,White,Female,$40-75k,always
470883,Some college,Black,Male,$75-125k,always
470885,College,Black,Female,$125k or more,rarely/never
470887,College,White,Female,Less than $40k,sporadic
470888,Some college,White,Female,$125k or more,sporadic
470889,College,Other/Mixed,Male,$125k or more,sporadic
470890,High school or less,White,Female,$75-125k,sporadic
470893,College,Black,Male,$125k or more,always
470894,College,White,Female,$75-125k,always
470895,College,White,Female,$75-125k,sporadic
470896,Some college,Black,Male,$75-125k,always
470898,Some college,Hispanic,Male,Less than $40k,sporadic
470899,Some college,White,Female,$40-75k,always
470900,Some college,White,Female,$40-75k,always
470901,Some college,Black,Male,$75-125k,always
470902,College,White,Female,$75-125k,sporadic
470904,College,White,Female,$75-125k,sporadic
470905,Some college,White,Female,$40-75k,rarely/never
470906,High school or less,Black,Female,Less than $40k,sporadic
470907,Some college,Hispanic,Female,$75-125k,sporadic
470908,College,White,Male,$75-125k,rarely/never
470911,High school or less,White,Female,$125k or more,sporadic
470912,Some college,White,Male,$75-125k,always
470914,Some college,White,Male,$125k or more,sporadic
470915,High school or less,Other/Mixed,Male,$125k or more,sporadic
470920,High school or less,White,Female,Less than $40k,always
470923,High school or less,White,Female,$75-125k,sporadic
470924,College,Black,Male,$125k or more,always
470925,High school or less,White,Female,Less than $40k,always
470926,College,White,Female,$75-125k,always
470928,College,White,Female,$125k or more,always
470930,College,Hispanic,Male,$75-125k,always
470932,Some college,White,Female,$75-125k,always
470933,Some college,White,Male,$75-125k,sporadic
470934,College,White,Male,$125k or more,sporadic
470935,Some college,White,Female,$125k or more,always
470937,College,White,Female,Less than $40k,always
470938,College,White,Male,$40-75k,always
470939,High school or less,White,Male,Less than $40k,sporadic
470940,College,White,Female,$40-75k,always
470941,College,Black,Female,Less than $40k,rarely/never
470942,College,White,Female,$75-125k,always
470943,College,White,Female,Less than $40k,always
470944,College,White,Female,$125k or more,sporadic
470946,High school or less,White,Male,$40-75k,sporadic
470948,High school or less,White,Male,$75-125k,rarely/never
470949,College,Black,Female,$125k or more,sporadic
470950,High school or less,White,Female,$40-75k,sporadic
470953,College,White,Male,$125k or more,always
470954,Some college,White,Female,$75-125k,sporadic
470956,College,White,Female,$75-125k,always
470957,College,White,Male,$40-75k,always
470958,College,White,Female,$75-125k,always
470959,High school or less,White,Male,Less than $40k,always
470961,College,White,Male,$125k or more,always
470962,Some college,White,Male,$75-125k,always
481016,High school or less,White,Female,Less than $40k,sporadic
470963,College,White,Male,$75-125k,always
470964,High school or less,White,Female,$40-75k,rarely/never
470965,High school or less,White,Male,$40-75k,sporadic
470968,High school or less,White,Female,$40-75k,always
470971,College,Other/Mixed,Female,$125k or more,sporadic
470972,College,White,Male,$125k or more,always
470973,College,Black,Male,$125k or more,sporadic
481028,College,Black,Female,$125k or more,sporadic
470974,Some college,White,Male,Less than $40k,always
481030,College,White,Female,$75-125k,always
470975,Some college,White,Female,Less than $40k,always
470976,College,White,Female,Less than $40k,sporadic
470977,High school or less,White,Female,$40-75k,sporadic
470978,College,Other/Mixed,Female,Less than $40k,always
470979,High school or less,White,Male,Less than $40k,rarely/never
470980,High school or less,Black,Female,$40-75k,sporadic
470981,Some college,White,Male,$75-125k,rarely/never
470984,High school or less,White,Female,Less than $40k,always
470987,Some college,Black,Female,$75-125k,sporadic
470988,College,White,Female,$75-125k,sporadic
470991,College,White,Female,$125k or more,sporadic
470992,College,White,Male,$125k or more,sporadic
470993,High school or less,Black,Female,Less than $40k,rarely/never
470995,Some college,White,Male,$75-125k,sporadic
470996,High school or less,White,Female,Less than $40k,always
470997,High school or less,White,Female,$40-75k,sporadic
470998,High school or less,White,Female,$75-125k,always
470999,College,White,Female,Less than $40k,sporadic
471000,Some college,White,Female,$125k or more,always
471003,High school or less,Black,Female,Less than $40k,always
471004,Some college,White,Female,Less than $40k,always
471006,College,White,Female,$125k or more,always
471007,Some college,Black,Male,$125k or more,always
471008,College,White,Female,Less than $40k,always
471009,High school or less,White,Female,$125k or more,sporadic
471011,College,Black,Female,Less than $40k,sporadic
471012,College,White,Male,$75-125k,sporadic
471013,College,White,Male,$75-125k,always
471014,High school or less,White,Male,$40-75k,sporadic
471016,College,Black,Female,$75-125k,sporadic
471017,Some college,Other/Mixed,Female,$75-125k,rarely/never
471018,High school or less,Black,Female,Less than $40k,sporadic
471019,Some college,Black,Male,Less than $40k,sporadic
471020,College,White,Female,$125k or more,sporadic
471021,College,White,Female,$40-75k,sporadic
471022,College,White,Male,$75-125k,always
471023,High school or less,White,Female,$40-75k,always
471024,High school or less,White,Female,Less than $40k,sporadic
471025,Some college,White,Female,$125k or more,rarely/never
471026,College,White,Male,$125k or more,sporadic
471027,College,White,Male,$125k or more,always
471028,Some college,Hispanic,Male,$40-75k,always
471031,High school or less,Black,Female,Less than $40k,sporadic
471033,Some college,Other/Mixed,Male,$40-75k,always
471034,College,Black,Female,$125k or more,always
471035,College,Black,Female,$125k or more,sporadic
471036,High school or less,White,Female,$40-75k,always
471038,College,Black,Female,$40-75k,sporadic
481096,Some college,White,Male,Less than $40k,sporadic
471039,High school or less,White,Female,$40-75k,rarely/never
471040,Some college,White,Female,$75-125k,sporadic
471041,College,White,Male,$40-75k,sporadic
471042,College,White,Male,$75-125k,sporadic
471043,Some college,White,Male,$40-75k,always
471044,College,Black,Male,$125k or more,always
471045,High school or less,White,Male,$125k or more,always
471046,High school or less,White,Male,$75-125k,always
471047,High school or less,White,Female,Less than $40k,sporadic
471049,Some college,Black,Male,$40-75k,always
471050,High school or less,White,Female,$75-125k,always
471051,College,White,Male,$75-125k,sporadic
471054,Some college,White,Male,$40-75k,always
471056,College,White,Male,$125k or more,always
471057,Some college,Black,Male,Less than $40k,sporadic
471058,College,White,Female,Less than $40k,sporadic
471061,High school or less,Black,Male,Less than $40k,always
471062,High school or less,White,Female,$40-75k,sporadic
481123,High school or less,White,Female,$125k or more,always
471064,Some college,Black,Male,$75-125k,always
471065,Some college,White,Female,Less than $40k,sporadic
471067,High school or less,White,Female,$75-125k,sporadic
471069,College,White,Male,$75-125k,rarely/never
471071,College,White,Male,$125k or more,always
471072,College,Black,Male,$125k or more,always
471076,Some college,White,Female,Less than $40k,always
471077,High school or less,Other/Mixed,Female,Less than $40k,sporadic
471078,Some college,White,Male,$125k or more,always
471080,College,Hispanic,Female,Less than $40k,sporadic
471081,College,White,Male,$75-125k,always
471082,Some college,White,Male,$40-75k,rarely/never
471084,Some college,White,Female,$40-75k,sporadic
471085,Some college,White,Female,$75-125k,always
471087,Some college,White,Female,$75-125k,sporadic
471088,College,White,Male,$75-125k,always
471090,High school or less,White,Male,$125k or more,always
471092,High school or less,White,Female,$125k or more,always
471093,College,White,Male,$75-125k,sporadic
471094,Some college,White,Male,$75-125k,sporadic
471095,College,White,Female,$125k or more,sporadic
481159,Some college,White,Male,$75-125k,always
471096,Some college,White,Female,$75-125k,sporadic
471098,High school or less,Hispanic,Female,$40-75k,sporadic
471101,Some college,White,Male,$40-75k,rarely/never
481170,High school or less,White,Male,Less than $40k,rarely/never
471105,High school or less,Black,Female,$40-75k,sporadic
471106,High school or less,Black,Male,Less than $40k,sporadic
471107,College,White,Female,$40-75k,sporadic
471108,Some college,White,Female,$75-125k,always
471109,Some college,White,Female,$75-125k,rarely/never
471111,College,White,Male,$40-75k,sporadic
471112,College,White,Male,$125k or more,sporadic
471114,College,Black,Female,$75-125k,always
471115,College,Other/Mixed,Female,$125k or more,always
471116,College,Black,Male,$125k or more,always
471117,Some college,White,Male,$75-125k,sporadic
481185,High school or less,White,Male,$125k or more,sporadic
471118,College,Other/Mixed,Male,$125k or more,always
471121,Some college,White,Female,Less than $40k,always
471122,College,White,Female,$75-125k,sporadic
471125,College,White,Female,$75-125k,sporadic
471126,College,Other/Mixed,Male,$125k or more,rarely/never
471128,High school or less,White,Male,$75-125k,sporadic
471130,College,Black,Female,$40-75k,sporadic
471131,College,Hispanic,Male,$125k or more,sporadic
471133,College,White,Female,$75-125k,always
471134,Some college,White,Female,Less than $40k,sporadic
471136,College,Black,Female,$40-75k,always
471137,High school or less,White,Female,$125k or more,always
471138,High school or less,White,Female,Less than $40k,always
471142,College,Other/Mixed,Female,$75-125k,always
471143,College,Hispanic,Female,$125k or more,sporadic
